Unnamed: 0,title,time,url,author
182,"Harden gets 4th 40-point triple-double of season, Heat get win","January 18, 2017",http://global.nba.com/news/rockets-103-heat-109-game-recap/,Joe Beguiristain
183,Blogtable: What have we learned from Cavs-Warriors in 2016-17?,"January 18, 2017",http://global.nba.com/news/blogtable-what-have-we-learned-from-cavs-warriors-in-2016-17/,NBA News
184,Chris Paul: “Everything happens for a reason”,"January 18, 2017",http://global.nba.com/news/chris-paul-everything-happens-for-a-reason/,Joseph Ibarra
185,"Jokic follows up career night with 29, Nuggets outlast Lakers","January 18, 2017",http://global.nba.com/news/nuggets-hold-off-late-surge-by-lakers/,dbier
186,Chris Paul To Undergo Surgery For Torn Ligament In Left Thumb,"January 18, 2017",http://global.nba.com/news/chris-paul-to-undergo-surgery-for-torn-ligament-in-left-thumb/,Joseph Ibarra
187,Cory Joseph Nets Career High In Raps’ Brooklyn Win,"January 17, 2017",http://global.nba.com/news/game-rap-raptors-119-nets-109/,JP Lopez
188,Wade’s Birthday Spoiled By Matthews’ 3 Late,"January 17, 2017",http://global.nba.com/news/bulls-lose-close-one-to-mavs-99-98/,Matt Moreno
189,Blazers Speak Up And Shut Up During Film Session After Loss,"January 17, 2017",http://global.nba.com/news/players-speak-up-and-shut-up-during-film-session-after-another-embarrassing-loss/,Casey Holdahl
190,Dwight Howard is rebounding at a historic level…even for Dwight Howard,"January 17, 2017",http://global.nba.com/news/dwight-howard-is-rebounding-at-a-historic-level-even-for-dwight-howard/,Jaryd Wilson
191,Warriors break ground on San Francisco arena with fanfare,"January 17, 2017",http://global.nba.com/news/warriors-break-ground-on-san-francisco-arena-with-fanfare/,JANIE McCAULEY | Associated Press
192,Green says Warriors-Cavs is a rivalry,"January 17, 2017",http://global.nba.com/news/green-says-warriors-cavs-is-a-rivalry/,NBA News
193,"Pelicans’ Davis suffers hip, thumb injuries","January 17, 2017",http://global.nba.com/news/pelicans-davis-suffers-hip-thumb-injuries/,NBA News
194,Anthony cites his loyalty to Knicks,"January 17, 2017",http://global.nba.com/news/anthony-cites-his-loyalty-to-knicks/,NBA News
195,"Warriors downplay rout of Cavs, ending losing streak","January 17, 2017",http://global.nba.com/news/warriors-downplay-rout-of-cavs-ending-losing-streak-2/,NBA News
196,Blake Griffin Producing Remake of ‘White Men Can’t Jump’,"January 17, 2017",http://global.nba.com/news/blake-griffin-to-help-produce-remake-of-white-men-cant-jump/,NBA.com Staff
197,Clippers Run Away From Thunder,"January 17, 2017",http://global.nba.com/news/thunder-at-la-clippers-game-recap-jan-16-2017/,Nick Gallo
198,Jazz Come From Behind Again To Stun Suns,"January 17, 2017",http://global.nba.com/news/the-roundup-jazz-106-suns-101/,Matt Payne
199,Hornets Bounced Again in Boston,"January 16, 2017",http://global.nba.com/news/hornets-bounced-again-in-boston/,Miguel Ramirez
200,Warriors win big on MLK Day,"January 16, 2017",http://global.nba.com/news/warriors-win-big-on-mlk-day/,Andy Fahey
201,Jokic Nets 30 in Career-High Victory Over Magic,"January 16, 2017",http://global.nba.com/news/nikola-nets-30-in-career-high-victory-over-magic/,dbier
202,Pelicans Rally Falls Short In Indianapolis,"January 16, 2017",http://global.nba.com/news/postgame-pacers-98-pelicans-95/,Jim Eichenhofer
203,Wizards use 3-point barrage to easily top Blazers,"January 16, 2017",http://global.nba.com/news/wizards-use-3-point-barrage-to-easily-top-blazers/,NBA News
204,Knicks Lose Heart-Breaker On Schroder’s Game-Winner,"January 16, 2017",http://global.nba.com/news/knicks-lose-heart-breaker-on-schroders-game-winner/,NBA News
205,"DeRozan, Hayward named Players of the Week","January 16, 2017",http://global.nba.com/news/derozan-hayward-named-players-of-the-week/,NBA News
206,Time for Knicks to trade Melo?,"January 16, 2017",http://global.nba.com/news/time-for-knicks-to-trade-melo/,NBA News
207,LeBron: Warriors more dangerous than last year,"January 16, 2017",http://global.nba.com/news/lebron-warriors-more-dangerous-than-last-year/,NBA News
208,"Lucky Number 20: Westbrook gets triple-double, Thunder beat Kings","January 16, 2017",http://global.nba.com/news/lucky-number-20-westbrook-gets-triple-double-thunder-beat-kings/,NBA News
209,Harden’s 12th triple-double helps Rockets end 2-game skid,"January 15, 2017",http://global.nba.com/news/hardens-12th-triple-double-helps-rockets-end-2-game-skid/,NBA News
210,McDermott scores career-best 31 to lead Bulls past Grizzlies,"January 15, 2017",http://global.nba.com/news/mcdermott-scores-career-best-31-to-lead-bulls-past-grizzlies/,NBA News
211,Raptors devour Knicks in game with starters watching the 4th quarter,"January 15, 2017",http://global.nba.com/news/raptors-devour-knicks-in-game-with-starters-watching-the-4th-quarter/,NBA News
212,Mavs’ stingy defense holds Wolves to 87 points in win,"January 15, 2017",http://global.nba.com/news/mavs-stingy-defense-holds-wolves-to-87-points-in-win/,NBA News
213,Lakers take kid gloves off Russell,"January 15, 2017",http://global.nba.com/news/lakers-take-kid-gloves-off-russell/,NBA News
214,No reason for Steph Curry to leave Golden State,"January 15, 2017",http://global.nba.com/news/no-reason-for-steph-curry-to-leave-golden-state/,NBA News
215,Suns shine south of the border,"January 15, 2017",http://global.nba.com/news/suns-shine-south-of-the-border/,NBA News
216,Silver: Mexico City franchise ‘something to look at’,"January 15, 2017",http://global.nba.com/news/silver-mexico-city-franchise-something-to-look-at/,NBA News
217,"Hood to be re-evaluated, Jazz hoping it’s not serious","January 15, 2017",http://global.nba.com/news/hood-to-be-re-evaluated-jazz-hoping-its-not-serious/,NBA News
218,Jazz outlast Magic despite Payton’s career night in Utah,"January 15, 2017",http://global.nba.com/news/jazz-outlast-magic-despite-paytons-career-night-in-utah/,NBA News
219,"Wizards, Wall overcome Okafor’s season-high","January 14, 2017",http://global.nba.com/news/wizards-wall-overcome-okafors-season-high/,NBA News
220,"Kawhi sets career-high, Booker ties his in Suns’ win in Mexico","January 14, 2017",http://global.nba.com/news/kawhi-sets-career-high-booker-ties-his-in-suns-win-in-mexico/,NBA News
221,Jordan puts on a show in win over rival Lakers,"January 14, 2017",http://global.nba.com/news/jordan-puts-on-a-show-in-win-over-rival-lakers/,NBA News
222,The Greek Freak Matches Michael Redd’s Scoring Streak,"January 14, 2017",http://global.nba.com/news/the-greek-freak-matches-michael-redds-scoring-streak/,pgoran
223,Pelicans head to the Windy City for battle with the Bulls,"January 14, 2017",http://global.nba.com/news/game-preview-bulls-v-pelicans/,Dan Bruno via RotoWire.com
224,Clippers Try To Slow Down Westbrook,"January 14, 2017",http://global.nba.com/news/integris-game-day-report-thunder-at-la-clippers-jan-17-2017/,Nick Gallo
225,Like clockwork – Grizz turn it up against western elite,"January 14, 2017",http://global.nba.com/news/like-clockwork-grizz-turn-it-up-against-western-elite/,NBA News
226,Pistons look for a spark to turn around their ‘season from hell’,"January 14, 2017",http://global.nba.com/news/pistons-look-for-a-spark-to-turn-around-their-season-from-hell/,Keith Langlois
227,Jazz Defend Home Turf On National TV,"January 14, 2017",http://global.nba.com/news/the-roundup-jazz-110-pistons-77/,Matt Payne
228,Inside Westbrook’s Historic 19th Triple-Double,"January 14, 2017",http://global.nba.com/news/thunder-at-minnesota-timberwolves-game-recap-jan-13-2017/,Nick Gallo
229,Blazers Can’t Find 4th Quarter Magic in Loss to Orlando,"January 14, 2017",http://global.nba.com/news/blazers-cant-find-fourth-quarter-magic-in-loss-to-orlando/,Cody Sharrett
230,Grizzlies Burn Rockets with Comeback Win,"January 14, 2017",http://global.nba.com/news/grizzlies-burn-rockets-with-comeback-win-110-105/,Roy Wells
231,Isaiah Seals Win For Horford Against Old Hawks Team,"January 13, 2017",http://global.nba.com/news/keys-to-the-game-celtics-103-hawks-101/,Taylor Snow
232,Raptors Ignite In 4th For Franchise-High 132 Points,"January 13, 2017",http://global.nba.com/news/game-rap-raptors-132-nets-113/,JP Lopez
233,"Giannis, Bucks Stifle Heat","January 13, 2017",http://global.nba.com/news/heat-108-bucks-116-game-recap/,Joe Beguiristain
234,"Westbrook’s 19th Triple-Double Most In NBA Since Wilt, OKC Falls","January 13, 2017",http://global.nba.com/news/westbrooks-19th-triple-double-not-enough-vs-wolves/,NBA News
235,"Towns, Wiggins, Rubio Shine In Wolves’ Impressive Win","January 13, 2017",http://global.nba.com/news/wolves-do-it-all-in-third-straight-win/,Timberwolves.com
236,"Thanks To Embiid, Sixers Have First 3-Game Win Streak In 3 Years","January 13, 2017",http://global.nba.com/news/thanks-to-embiid-sixers-have-first-3-game-win-streak-in-3-years/,NBA News
237,Los Spurs están de regreso para #NBAMéxico25,"January 13, 2017",http://global.nba.com/news/vuelven-los-spurs-a-mexico/,NBA News
238,Warriors Host Cavs In MLK Day Showdown,"January 13, 2017",http://global.nba.com/news/game-preview-warriors-vs-cavaliers-11617/,Andy Fahey
239,Devin Booker breaks franchise record,"January 13, 2017",http://global.nba.com/news/devin-booker-breaks-franchise-record/,Cody Cunningham
240,Anthony Davis says it is ‘high probability’ he will play Saturday at Chicago,"January 13, 2017",http://global.nba.com/news/anthony-davis-says-it-is-high-probability-he-will-play-saturday-at-chicago/,Jim Eichenhofer
241,Kia Race to the MVP Ladder: No Need To Fret Over Stephen Curry’s MVP Pace,"January 13, 2017",http://global.nba.com/news/kia-race-to-the-mvp-ladder-no-need-to-fret-over-stephen-currys-mvp-pace-2/,NBA News
242,"Gary Payton y Horacio Llamas, de paseo por CDMX","January 13, 2017",http://global.nba.com/news/gary-payton-y-horacio-llamas-de-paseo-por-cdmx/,NBA News
243,Clippers Host Lakers In LA Matinee,"January 13, 2017",http://global.nba.com/news/10-things-to-know-lakers-at-clippers-11417/,Joey Ramirez
244,Shootaround (Jan. 13) — Warriors May Be Finding Their 3-Point Groove,"January 13, 2017",http://global.nba.com/news/shootaround-jan-13-warriors-may-be-finding-their-3-point-groove-2/,NBA News
245,Postcard from London: Game Day in England,"January 13, 2017",http://global.nba.com/news/postcard-from-london-game-day-in-england/,NBA News
246,Warriors’ big 3 key in victory over Pistons,"January 13, 2017",http://global.nba.com/news/warriors-big-3-key-in-victory-over-pistons/,NBA News
247,Spurs score season-high 134 points in win over Lakers,"January 12, 2017",http://global.nba.com/news/spurs-score-season-high-134-points-in-win-over-lakers/,NBA News
248,Knicks top Bulls for second win in 11 games,"January 12, 2017",http://global.nba.com/news/knicks-top-bulls-for-second-win-in-11-games/,NBA News
249,Evans’ season-high 29 leads Pelicans past Nets,"January 12, 2017",http://global.nba.com/news/evans-season-high-29-leads-pelicans-past-nets/,NBA News
250,"Nuggets, Mavs Score Wins In London, Mexico During NBA Global Games","January 12, 2017",http://global.nba.com/news/nuggets-take-flight-with-a-140-112-win-in-london/,dbier
251,Why do the Bucks play so well when Jason Terry is on the floor?,"January 12, 2017",http://global.nba.com/news/why-do-the-bucks-play-so-well-when-jason-terry-is-on-the-floor/,Alex Boeder
252,Valentine continues to expand his role,"January 12, 2017",http://global.nba.com/news/valentine-continues-to-expand-his-role/,Matt Moreno
253,Cavaliers’ James and Warriors’ Curry lead in second fan returns of NBA All-Star voting 2017,"January 12, 2017",http://global.nba.com/news/cavaliers-james-and-warriors-curry-lead-in-second-fan-returns-of-nba-all-star-voting-2017/,NBA News
254,Shootaround (Jan. 12) — Cavs Say They Need More Practice Time,"January 12, 2017",http://global.nba.com/news/shootaround-jan-12-cavs-say-they-need-more-practice-time-2/,NBA News
255,"Cavs have no answer for McCollum, drop 2nd in as many nights","January 12, 2017",http://global.nba.com/news/cavs-have-no-answer-for-mccollum-drop-2nd-in-as-many-nights/,NBA News
256,Another triple-double from Westbrook helps Thunder to victory,"January 12, 2017",http://global.nba.com/news/another-triple-double-from-westbrook-helps-thunder-to-victory/,NBA News
257,"Thomas’ 38 Points, Great 4th Quarter Lead Celtics Past Wizards","January 12, 2017",http://global.nba.com/news/isaiah-thomas-does-it-again-in-the-fourth-quarter-leads-celtics-past-wizards/,NBA News
258,Team effort leads to big win over Rockets,"January 11, 2017",http://global.nba.com/news/team-effort-leads-to-big-win-over-rockets/,Kyle Ratke
259,McConnell’s game-winner lifts Sixers over Knicks,"January 11, 2017",http://global.nba.com/news/phi-98-nyk-97-mcconnells-game-winner-lifts-sixers-over-knicks/,Jonah Ballow
260,"NBA stars Stephen Curry, Anthony Davis, James Harden and Jeremy Lin light up NBA Chinese New Year Celebration","January 11, 2017",http://global.nba.com/news/nba-stars-stephen-curry-anthony-davis-james-harden-and-jeremy-lin-light-up-nba-chinese-new-year-celebration/,NBA News
261,Blake Griffin on track to return to Clippers in late January,"January 11, 2017",http://global.nba.com/news/blake-griffin-on-track-to-return-to-clippers-in-late-january-2/,NBA News
262,Zach LaVine out against Rockets with hip contusion,"January 11, 2017",http://global.nba.com/news/zach-lavine-out-against-rockets-with-hip-contusion/,NBA News
263,Kia Rookie Ladder: Denzel Valentine finding way through many fits and starts,"January 11, 2017",http://global.nba.com/news/kia-rookie-ladder-denzel-valentine-finding-way-through-many-fits-and-starts-2/,NBA News
264,McConnell’s jumper wins it at the buzzer for the Sixers,"January 11, 2017",http://global.nba.com/news/5-things-to-know-porzingis-and-embiid-collide-in-philly/,Jonah Ballow
265,Buddy Hield says trip to Oklahoma helped ‘revive’ his season,"January 11, 2017",http://global.nba.com/news/buddy-hield-says-trip-to-oklahoma-in-early-december-helped-revive-his-season/,Jim Eichenhofer
266,Blogtable: Is DeMarcus Cousins The ‘Best Big Man’ In NBA?,"January 11, 2017",http://global.nba.com/news/blogtable-is-demarcus-cousins-the-best-big-man-in-nba/,NBA News
267,"Shootaround (Jan. 11) – Cousins, Kings Reportedly Working On Extension","January 11, 2017",http://global.nba.com/news/shootaround-jan-11-cousins-kings-reportedly-working-on-extension/,NBA News
268,Blogtable: Thoughts on Hawks taking Paul Millsap off trade market?,"January 11, 2017",http://global.nba.com/news/blogtable-thoughts-on-hawks-taking-paul-millsap-off-trade-market/,NBA News
269,Wall nails game-winner as Wizards defeat Bulls,"January 11, 2017",http://global.nba.com/news/bulls-fall-to-wizards-in-hard-fought-battle-101-99/,Matt Moreno
270,Rockets prevail over Charlotte behind Harden’s triple-double,"January 11, 2017",http://global.nba.com/news/charlottes-comeback-falls-short-again/,Miguel Ramirez
271,Derrick Rose fined by Knicks for missing game vs. Pelicans,"January 11, 2017",http://global.nba.com/news/derrick-rose-fined-by-knicks-for-missing-game-vs-pelicans-2/,NBA News
272,Warriors stifle the Heat in comeback victory,"January 11, 2017",http://global.nba.com/news/warriors-stifle-the-heat/,Brian Witt
273,Jazz Overcome Visiting Cavaliers In Roller-Coaster Affair,"January 11, 2017",http://global.nba.com/news/the-roundup-jazz-100-cavaliers-92/,Matt Payne
274,"Late run boosts Raptors over Celtics, 114-106","January 11, 2017",http://global.nba.com/news/game-rap-huskies-114-celtics-106/,JP Lopez
