Unnamed: 0,title,time,url,author,credit_article,credit_followers,credit_tweets
171,"Embiid scores 26, comes up with clutch block to help Sixers top Raptors",2016-17,http://global.nba.com/news/embiid-scores-26-comes-up-with-clutch-block-to-help-sixers-top-raptors/,NBA News,Default,Default,Default
172,Report Card: Assessing Warriors at season’s midpoint,2016-17,http://global.nba.com/news/2016-17-midseason-report-card-pacific-division/,NBA News,Default,Default,Default
173,2016-17 Midseason Report Card: Northwest Division,2016-17,http://global.nba.com/news/2016-17-midseason-report-card-northwest-division/,NBA News,Default,Default,Default
174,Report Card: Assessing Spurs at season’s midpoint,2016-17,http://global.nba.com/news/2016-17-midseason-report-card-southwest-division/,NBA News,Default,Default,Default
175,2016-17 Midseason Report Card: Southeast Division,2016-17,http://global.nba.com/news/2016-17-midseason-report-card-atlanta-hawks-2/,NBA News,Default,Default,Default
176,Report Card: Assessing Cavaliers at season’s midpoint,2016-17,http://global.nba.com/news/2016-17-midseason-report-cards-central-division/,NBA News,Default,Default,Default
177,2016-17 Midseason Report Cards: Atlantic Division,2016-17,http://global.nba.com/news/2016-17-midseason-report-cards-atlantic-division/,NBA News,Default,Default,Default
178,KAT is improving as the season moves along,2016-17,http://global.nba.com/news/kat-is-improving-as-the-season-moves-along/,Kyle Ratke,1294,None,None
179,"Despite rumors, Melo stresses commitment to NY",2016-17,http://global.nba.com/news/despite-rumors-melo-stresses-commitment-to-ny/,Taylor Snow,None,None,None
180,"Who Should Start For East, West In All-Star Game?",2016-17,http://global.nba.com/news/blogtable-who-should-start-for-east-west-in-all-star-game/,NBA News,Default,Default,Default
181,Blogtable: What can the NBA do to speed up the game?,2016-17,http://global.nba.com/news/blogtable-what-can-the-nba-do-to-speed-up-the-game/,NBA News,Default,Default,Default
182,"Harden gets 4th 40-point triple-double of season, Heat get win",2016-17,http://global.nba.com/news/rockets-103-heat-109-game-recap/,Joe Beguiristain,452,None,None
183,Blogtable: What have we learned from Cavs-Warriors in 2016-17?,2016-17,http://global.nba.com/news/blogtable-what-have-we-learned-from-cavs-warriors-in-2016-17/,NBA News,Default,Default,Default
184,Chris Paul: “Everything happens for a reason”,2016-17,http://global.nba.com/news/chris-paul-everything-happens-for-a-reason/,Joseph Ibarra,59,None,None
185,"Jokic follows up career night with 29, Nuggets outlast Lakers",2016-17,http://global.nba.com/news/nuggets-hold-off-late-surge-by-lakers/,dbier,None,None,None
186,Chris Paul To Undergo Surgery For Torn Ligament In Left Thumb,2016-17,http://global.nba.com/news/chris-paul-to-undergo-surgery-for-torn-ligament-in-left-thumb/,Joseph Ibarra,59,None,None
187,Cory Joseph Nets Career High In Raps’ Brooklyn Win,2016-17,http://global.nba.com/news/game-rap-raptors-119-nets-109/,JP Lopez,27,None,None
188,Wade’s Birthday Spoiled By Matthews’ 3 Late,2016-17,http://global.nba.com/news/bulls-lose-close-one-to-mavs-99-98/,Matt Moreno,1636,None,None
189,Blazers Speak Up And Shut Up During Film Session After Loss,2016-17,http://global.nba.com/news/players-speak-up-and-shut-up-during-film-session-after-another-embarrassing-loss/,Casey Holdahl,1828,47145,107747
190,Dwight Howard is rebounding at a historic level…even for Dwight Howard,2016-17,http://global.nba.com/news/dwight-howard-is-rebounding-at-a-historic-level-even-for-dwight-howard/,Jaryd Wilson,7,None,None
191,Warriors break ground on San Francisco arena with fanfare,2016-17,http://global.nba.com/news/warriors-break-ground-on-san-francisco-arena-with-fanfare/,JANIE McCAULEY | Associated Press,None,None,None
192,Green says Warriors-Cavs is a rivalry,2016-17,http://global.nba.com/news/green-says-warriors-cavs-is-a-rivalry/,NBA News,Default,Default,Default
193,"Pelicans’ Davis suffers hip, thumb injuries",2016-17,http://global.nba.com/news/pelicans-davis-suffers-hip-thumb-injuries/,NBA News,Default,Default,Default
194,Anthony cites his loyalty to Knicks,2016-17,http://global.nba.com/news/anthony-cites-his-loyalty-to-knicks/,NBA News,Default,Default,Default
195,"Warriors downplay rout of Cavs, ending losing streak",2016-17,http://global.nba.com/news/warriors-downplay-rout-of-cavs-ending-losing-streak-2/,NBA News,Default,Default,Default
196,Blake Griffin Producing Remake of ‘White Men Can’t Jump’,2016-17,http://global.nba.com/news/blake-griffin-to-help-produce-remake-of-white-men-cant-jump/,NBA.com Staff,Default,Default,Default
197,Clippers Run Away From Thunder,2016-17,http://global.nba.com/news/thunder-at-la-clippers-game-recap-jan-16-2017/,Nick Gallo,628,None,None
198,Jazz Come From Behind Again To Stun Suns,2016-17,http://global.nba.com/news/the-roundup-jazz-106-suns-101/,Matt Payne,846,594,1474
199,Hornets Bounced Again in Boston,2016-17,http://global.nba.com/news/hornets-bounced-again-in-boston/,Miguel Ramirez,None,None,None
200,Warriors win big on MLK Day,2016-17,http://global.nba.com/news/warriors-win-big-on-mlk-day/,Andy Fahey,634,None,None
201,Jokic Nets 30 in Career-High Victory Over Magic,2016-17,http://global.nba.com/news/nikola-nets-30-in-career-high-victory-over-magic/,dbier,None,None,None
202,Pelicans Rally Falls Short In Indianapolis,2016-17,http://global.nba.com/news/postgame-pacers-98-pelicans-95/,Jim Eichenhofer,2565,21361,44563
203,Wizards use 3-point barrage to easily top Blazers,2016-17,http://global.nba.com/news/wizards-use-3-point-barrage-to-easily-top-blazers/,NBA News,Default,Default,Default
204,Knicks Lose Heart-Breaker On Schroder’s Game-Winner,2016-17,http://global.nba.com/news/knicks-lose-heart-breaker-on-schroders-game-winner/,NBA News,Default,Default,Default
205,"DeRozan, Hayward named Players of the Week",2016-17,http://global.nba.com/news/derozan-hayward-named-players-of-the-week/,NBA News,Default,Default,Default
206,Time for Knicks to trade Melo?,2016-17,http://global.nba.com/news/time-for-knicks-to-trade-melo/,NBA News,Default,Default,Default
207,LeBron: Warriors more dangerous than last year,2016-17,http://global.nba.com/news/lebron-warriors-more-dangerous-than-last-year/,NBA News,Default,Default,Default
208,"Lucky Number 20: Westbrook gets triple-double, Thunder beat Kings",2016-17,http://global.nba.com/news/lucky-number-20-westbrook-gets-triple-double-thunder-beat-kings/,NBA News,Default,Default,Default
209,Harden’s 12th triple-double helps Rockets end 2-game skid,2016-17,http://global.nba.com/news/hardens-12th-triple-double-helps-rockets-end-2-game-skid/,NBA News,Default,Default,Default
210,McDermott scores career-best 31 to lead Bulls past Grizzlies,2016-17,http://global.nba.com/news/mcdermott-scores-career-best-31-to-lead-bulls-past-grizzlies/,NBA News,Default,Default,Default
211,Raptors devour Knicks in game with starters watching the 4th quarter,2016-17,http://global.nba.com/news/raptors-devour-knicks-in-game-with-starters-watching-the-4th-quarter/,NBA News,Default,Default,Default
212,Mavs’ stingy defense holds Wolves to 87 points in win,2016-17,http://global.nba.com/news/mavs-stingy-defense-holds-wolves-to-87-points-in-win/,NBA News,Default,Default,Default
213,Lakers take kid gloves off Russell,2016-17,http://global.nba.com/news/lakers-take-kid-gloves-off-russell/,NBA News,Default,Default,Default
214,No reason for Steph Curry to leave Golden State,2016-17,http://global.nba.com/news/no-reason-for-steph-curry-to-leave-golden-state/,NBA News,Default,Default,Default
215,Suns shine south of the border,2016-17,http://global.nba.com/news/suns-shine-south-of-the-border/,NBA News,Default,Default,Default
216,Silver: Mexico City franchise ‘something to look at’,2016-17,http://global.nba.com/news/silver-mexico-city-franchise-something-to-look-at/,NBA News,Default,Default,Default
217,"Hood to be re-evaluated, Jazz hoping it’s not serious",2016-17,http://global.nba.com/news/hood-to-be-re-evaluated-jazz-hoping-its-not-serious/,NBA News,Default,Default,Default
218,Jazz outlast Magic despite Payton’s career night in Utah,2016-17,http://global.nba.com/news/jazz-outlast-magic-despite-paytons-career-night-in-utah/,NBA News,Default,Default,Default
219,"Wizards, Wall overcome Okafor’s season-high",2016-17,http://global.nba.com/news/wizards-wall-overcome-okafors-season-high/,NBA News,Default,Default,Default
220,"Kawhi sets career-high, Booker ties his in Suns’ win in Mexico",2016-17,http://global.nba.com/news/kawhi-sets-career-high-booker-ties-his-in-suns-win-in-mexico/,NBA News,Default,Default,Default
221,Jordan puts on a show in win over rival Lakers,2016-17,http://global.nba.com/news/jordan-puts-on-a-show-in-win-over-rival-lakers/,NBA News,Default,Default,Default
222,The Greek Freak Matches Michael Redd’s Scoring Streak,2016-17,http://global.nba.com/news/the-greek-freak-matches-michael-redds-scoring-streak/,pgoran,None,None,None
223,Pelicans head to the Windy City for battle with the Bulls,2016-17,http://global.nba.com/news/game-preview-bulls-v-pelicans/,Dan Bruno via RotoWire.com,None,None,None
224,Clippers Try To Slow Down Westbrook,2016-17,http://global.nba.com/news/integris-game-day-report-thunder-at-la-clippers-jan-17-2017/,Nick Gallo,628,None,None
225,Like clockwork – Grizz turn it up against western elite,2016-17,http://global.nba.com/news/like-clockwork-grizz-turn-it-up-against-western-elite/,NBA News,Default,Default,Default
226,Pistons look for a spark to turn around their ‘season from hell’,2016-17,http://global.nba.com/news/pistons-look-for-a-spark-to-turn-around-their-season-from-hell/,Keith Langlois,1847,20186,45418
227,Jazz Defend Home Turf On National TV,2016-17,http://global.nba.com/news/the-roundup-jazz-110-pistons-77/,Matt Payne,846,594,1474
228,Inside Westbrook’s Historic 19th Triple-Double,2016-17,http://global.nba.com/news/thunder-at-minnesota-timberwolves-game-recap-jan-13-2017/,Nick Gallo,628,None,None
229,Blazers Can’t Find 4th Quarter Magic in Loss to Orlando,2016-17,http://global.nba.com/news/blazers-cant-find-fourth-quarter-magic-in-loss-to-orlando/,Cody Sharrett,134,None,None
230,Grizzlies Burn Rockets with Comeback Win,2016-17,http://global.nba.com/news/grizzlies-burn-rockets-with-comeback-win-110-105/,Roy Wells,1,None,None
231,Isaiah Seals Win For Horford Against Old Hawks Team,2016-17,http://global.nba.com/news/keys-to-the-game-celtics-103-hawks-101/,Taylor Snow,None,None,None
232,Raptors Ignite In 4th For Franchise-High 132 Points,2016-17,http://global.nba.com/news/game-rap-raptors-132-nets-113/,JP Lopez,27,None,None
233,"Giannis, Bucks Stifle Heat",2016-17,http://global.nba.com/news/heat-108-bucks-116-game-recap/,Joe Beguiristain,452,None,None
234,"Westbrook’s 19th Triple-Double Most In NBA Since Wilt, OKC Falls",2016-17,http://global.nba.com/news/westbrooks-19th-triple-double-not-enough-vs-wolves/,NBA News,Default,Default,Default
235,"Towns, Wiggins, Rubio Shine In Wolves’ Impressive Win",2016-17,http://global.nba.com/news/wolves-do-it-all-in-third-straight-win/,Timberwolves.com,None,None,None
236,"Thanks To Embiid, Sixers Have First 3-Game Win Streak In 3 Years",2016-17,http://global.nba.com/news/thanks-to-embiid-sixers-have-first-3-game-win-streak-in-3-years/,NBA News,Default,Default,Default
237,Los Spurs están de regreso para #NBAMéxico25,2016-17,http://global.nba.com/news/vuelven-los-spurs-a-mexico/,NBA News,Default,Default,Default
238,Warriors Host Cavs In MLK Day Showdown,2016-17,http://global.nba.com/news/game-preview-warriors-vs-cavaliers-11617/,Andy Fahey,634,None,None
239,Devin Booker breaks franchise record,2016-17,http://global.nba.com/news/devin-booker-breaks-franchise-record/,Cody Cunningham,436,None,None
240,Anthony Davis says it is ‘high probability’ he will play Saturday at Chicago,2016-17,http://global.nba.com/news/anthony-davis-says-it-is-high-probability-he-will-play-saturday-at-chicago/,Jim Eichenhofer,2565,21361,44563
241,Kia Race to the MVP Ladder: No Need To Fret Over Stephen Curry’s MVP Pace,2016-17,http://global.nba.com/news/kia-race-to-the-mvp-ladder-no-need-to-fret-over-stephen-currys-mvp-pace-2/,NBA News,Default,Default,Default
242,"Gary Payton y Horacio Llamas, de paseo por CDMX",2016-17,http://global.nba.com/news/gary-payton-y-horacio-llamas-de-paseo-por-cdmx/,NBA News,Default,Default,Default
243,Clippers Host Lakers In LA Matinee,2016-17,http://global.nba.com/news/10-things-to-know-lakers-at-clippers-11417/,Joey Ramirez,996,None,None
244,Shootaround (Jan. 13) — Warriors May Be Finding Their 3-Point Groove,2016-17,http://global.nba.com/news/shootaround-jan-13-warriors-may-be-finding-their-3-point-groove-2/,NBA News,Default,Default,Default
245,Postcard from London: Game Day in England,2016-17,http://global.nba.com/news/postcard-from-london-game-day-in-england/,NBA News,Default,Default,Default
246,Warriors’ big 3 key in victory over Pistons,2016-17,http://global.nba.com/news/warriors-big-3-key-in-victory-over-pistons/,NBA News,Default,Default,Default
247,Spurs score season-high 134 points in win over Lakers,2016-17,http://global.nba.com/news/spurs-score-season-high-134-points-in-win-over-lakers/,NBA News,Default,Default,Default
248,Knicks top Bulls for second win in 11 games,2016-17,http://global.nba.com/news/knicks-top-bulls-for-second-win-in-11-games/,NBA News,Default,Default,Default
249,Evans’ season-high 29 leads Pelicans past Nets,2016-17,http://global.nba.com/news/evans-season-high-29-leads-pelicans-past-nets/,NBA News,Default,Default,Default
250,"Nuggets, Mavs Score Wins In London, Mexico During NBA Global Games",2016-17,http://global.nba.com/news/nuggets-take-flight-with-a-140-112-win-in-london/,dbier,None,None,None
251,Why do the Bucks play so well when Jason Terry is on the floor?,2016-17,http://global.nba.com/news/why-do-the-bucks-play-so-well-when-jason-terry-is-on-the-floor/,Alex Boeder,107,None,None
252,Valentine continues to expand his role,2016-17,http://global.nba.com/news/valentine-continues-to-expand-his-role/,Matt Moreno,1636,None,None
253,Cavaliers’ James and Warriors’ Curry lead in second fan returns of NBA All-Star voting 2017,2016-17,http://global.nba.com/news/cavaliers-james-and-warriors-curry-lead-in-second-fan-returns-of-nba-all-star-voting-2017/,NBA News,Default,Default,Default
254,Shootaround (Jan. 12) — Cavs Say They Need More Practice Time,2016-17,http://global.nba.com/news/shootaround-jan-12-cavs-say-they-need-more-practice-time-2/,NBA News,Default,Default,Default
255,"Cavs have no answer for McCollum, drop 2nd in as many nights",2016-17,http://global.nba.com/news/cavs-have-no-answer-for-mccollum-drop-2nd-in-as-many-nights/,NBA News,Default,Default,Default
256,Another triple-double from Westbrook helps Thunder to victory,2016-17,http://global.nba.com/news/another-triple-double-from-westbrook-helps-thunder-to-victory/,NBA News,Default,Default,Default
257,"Thomas’ 38 Points, Great 4th Quarter Lead Celtics Past Wizards",2016-17,http://global.nba.com/news/isaiah-thomas-does-it-again-in-the-fourth-quarter-leads-celtics-past-wizards/,NBA News,Default,Default,Default
258,Team effort leads to big win over Rockets,2016-17,http://global.nba.com/news/team-effort-leads-to-big-win-over-rockets/,Kyle Ratke,1294,None,None
259,McConnell’s game-winner lifts Sixers over Knicks,2016-17,http://global.nba.com/news/phi-98-nyk-97-mcconnells-game-winner-lifts-sixers-over-knicks/,Jonah Ballow,117,13930,24132
260,"NBA stars Stephen Curry, Anthony Davis, James Harden and Jeremy Lin light up NBA Chinese New Year Celebration",2016-17,http://global.nba.com/news/nba-stars-stephen-curry-anthony-davis-james-harden-and-jeremy-lin-light-up-nba-chinese-new-year-celebration/,NBA News,Default,Default,Default
